@relation 'ant-weka.filters.unsupervised.attribute.Remove-V-R10,22,26-27,29,33,52,54,94,108,119,140-141,183,193,232,288,337,381,442,444,452,459,462,465,511,521,527,534,541,549,565,576,598,603,614,625,653,663,667,674,692,714,737,746,760,777,788,799,818,894,909,925-926,931,935,972,979,991,1011-1012,1014,1044,1059,1065,1082,1181,1192,1217-1218,1300,1384-1385,1533,1571,1604,1668,1774,1781,1819,1842,1853,1876,2012,2015,2022,2042,2067,2075,2119,2332,2383,2428,2433,2465,2467,2472,2498,2510,2514,2613,2833,3105,3173,3191,3561-3562,4085,4108,4292,4920,4960,4981,5307,5598,5605,5758,6341,7318,7370-7371,8003,8415,8574,9949,10164,10850,10886,13361,19572'

@attribute CountDeclClassMethod numeric
@attribute CountLineCode numeric
@attribute CountSemicolon numeric
@attribute CountStmt numeric
@attribute CountStmtExe numeric
@attribute MaxNesting numeric
@attribute Efficiency numeric
@attribute Hierarchy numeric
@attribute s23 numeric
@attribute s37 numeric
@attribute s48 numeric
@attribute s69 numeric
@attribute s70 numeric
@attribute s112 numeric
@attribute s122 numeric
@attribute s161 numeric
@attribute s217 numeric
@attribute s266 numeric
@attribute s310 numeric
@attribute s371 numeric
@attribute s373 numeric
@attribute s381 numeric
@attribute s388 numeric
@attribute s391 numeric
@attribute s394 numeric
@attribute s440 numeric
@attribute s450 numeric
@attribute s456 numeric
@attribute s463 numeric
@attribute s470 numeric
@attribute s478 numeric
@attribute s494 numeric
@attribute s505 numeric
@attribute s527 numeric
@attribute s532 numeric
@attribute s543 numeric
@attribute s554 numeric
@attribute s582 numeric
@attribute s592 numeric
@attribute s596 numeric
@attribute s603 numeric
@attribute s621 numeric
@attribute s643 numeric
@attribute s666 numeric
@attribute s675 numeric
@attribute s689 numeric
@attribute s706 numeric
@attribute s717 numeric
@attribute s728 numeric
@attribute s747 numeric
@attribute s823 numeric
@attribute s838 numeric
@attribute s854 numeric
@attribute s855 numeric
@attribute s860 numeric
@attribute s864 numeric
@attribute s901 numeric
@attribute s908 numeric
@attribute s920 numeric
@attribute s940 numeric
@attribute s941 numeric
@attribute s943 numeric
@attribute s973 numeric
@attribute s988 numeric
@attribute s994 numeric
@attribute s1011 numeric
@attribute s1110 numeric
@attribute s1121 numeric
@attribute s1146 numeric
@attribute s1147 numeric
@attribute s1229 numeric
@attribute s1313 numeric
@attribute s1314 numeric
@attribute s1462 numeric
@attribute s1500 numeric
@attribute s1533 numeric
@attribute s1597 numeric
@attribute s1703 numeric
@attribute s1710 numeric
@attribute s1748 numeric
@attribute s1771 numeric
@attribute s1782 numeric
@attribute s1805 numeric
@attribute s1941 numeric
@attribute s1944 numeric
@attribute s1951 numeric
@attribute s1971 numeric
@attribute s1996 numeric
@attribute s2004 numeric
@attribute s2048 numeric
@attribute s2261 numeric
@attribute s2312 numeric
@attribute s2357 numeric
@attribute s2362 numeric
@attribute s2394 numeric
@attribute s2396 numeric
@attribute s2401 numeric
@attribute s2427 numeric
@attribute s2439 numeric
@attribute s2443 numeric
@attribute s2542 numeric
@attribute s2762 numeric
@attribute s3034 numeric
@attribute s3102 numeric
@attribute s3120 numeric
@attribute s3490 numeric
@attribute s3491 numeric
@attribute s4014 numeric
@attribute s4037 numeric
@attribute s4221 numeric
@attribute s4849 numeric
@attribute s4889 numeric
@attribute s4910 numeric
@attribute s5236 numeric
@attribute s5527 numeric
@attribute s5534 numeric
@attribute s5687 numeric
@attribute s6270 numeric
@attribute s7247 numeric
@attribute s7299 numeric
@attribute s7300 numeric
@attribute s7932 numeric
@attribute s8344 numeric
@attribute s8503 numeric
@attribute s9878 numeric
@attribute s10093 numeric
@attribute s10779 numeric
@attribute s10815 numeric
@attribute s13290 numeric
@attribute change_prone {false,true}

@data
0,40,17,26,14,2,0.64,0.000025,6,6,0,0,7,0,0,0,0,2,0,3,1,6,0,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,44,19,31,18,2,1,1,4,6,0,0,9,0,0,0,0,4,0,3,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,13,19,9,1,0.76,0.016953,4,3,0,0,6,0,0,0,0,2,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,102,46,72,48,3,0.722222,0.017437,5,6,0,0,7,0,0,0,0,6,0,3,0,19,0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,26,14,18,5,1,0.777778,0.005789,4,11,0,0,3,0,0,0,0,0,0,1,5,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,49,31,39,17,3,0.84375,0.0484,7,6,0,1,6,1,0,0,0,2,0,3,3,5,0,10,0,1,0,0,4,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,9,3,6,2,0,1,0,10,4,0,0,8,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,161,84,122,61,3,0.68125,0.191204,21,29,0,14,11,0,0,0,0,11,0,3,2,12,0,48,0,1,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,82,52,60,33,1,0.82967,0.101215,7,13,0,0,9,1,0,0,0,4,0,3,2,4,1,28,0,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,181,98,136,75,3,0.73356,0.04291,8,6,0,0,45,0,2,0,0,5,0,1,5,16,0,35,0,1,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,201,104,147,80,2,0.666667,0.014876,16,25,0,0,27,0,0,0,0,10,0,1,5,2,1,71,0,5,0,3,3,0,0,1,3,6,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,11,8,9,0,0,0.45,0.133721,3,2,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,54,24,35,17,1,0.45,0.133792,5,5,0,0,16,0,0,0,0,5,0,1,1,3,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,47,20,29,13,1,0.47619,0.081504,6,3,0,0,18,0,0,0,0,1,0,1,1,2,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,3,6,2,0,0.5,0.003986,6,4,0,0,7,0,0,0,0,0,0,1,0,3,1,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,100,47,65,36,1,0.614583,0.022898,6,23,0,0,10,0,0,0,0,2,0,2,0,2,0,22,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,49,25,34,13,1,0.541667,0.011899,5,7,0,1,7,0,0,0,0,2,0,2,0,2,0,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6,127,57,77,31,2,0.671598,0.026317,6,9,0,4,20,0,0,0,0,3,0,3,2,8,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,26,11,18,6,0,0.333333,0.001499,10,3,0,0,13,0,0,1,0,3,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,83,51,70,40,2,0.76,0.007002,5,6,0,7,12,0,0,0,0,2,0,3,1,18,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,72,44,51,29,2,1,1,5,5,0,0,7,0,0,0,0,2,0,1,4,2,1,32,0,2,0,0,4,0,0,1,0,0,1,0,0,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,252,130,186,110,4,1,0,20,16,0,3,32,0,0,0,0,14,0,4,6,17,0,52,0,7,0,3,6,0,0,0,0,2,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,6,1,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,79,39,54,31,2,0.555556,0.002349,5,4,0,0,11,0,0,0,0,7,0,2,1,8,2,21,0,1,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,8,9,0,0,0.619048,0.103211,7,4,0,0,9,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,112,57,79,46,2,0.62,0.003291,2,4,0,0,14,0,1,0,0,4,0,1,3,5,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,129,74,101,52,4,1,0,7,15,0,5,18,0,0,0,0,12,0,2,0,7,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,133,55,86,48,2,0.582645,0.014265,6,12,0,0,26,1,1,0,0,9,1,4,5,2,1,21,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,12,9,10,0,0,0.586777,0.069607,2,2,0,0,13,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,88,41,61,32,2,0.611111,0.010302,2,2,0,0,12,0,1,0,0,0,0,1,2,5,0,12,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,25,23,24,0,0,1,0,2,4,0,0,3,0,0,0,0,0,6,1,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,161,95,123,60,2,0.833333,0.009893,2,3,0,0,7,1,0,0,1,3,1,1,5,6,0,29,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,29,27,28,0,0,0.68,0.096241,4,3,0,0,6,0,0,0,0,0,0,3,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,110,53,78,36,2,0.59375,0.020844,3,8,0,0,12,0,0,0,0,1,0,1,2,6,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,11,9,10,0,0,0.559524,0.103515,5,1,0,0,8,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,38,17,27,14,1,0.719008,0.041371,4,6,0,0,9,1,0,0,0,7,0,1,0,3,0,5,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,53,28,33,10,2,0.61,0.002012,4,8,0,0,10,0,0,0,0,1,0,3,2,4,0,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,56,28,36,16,2,0.575,0.003738,4,7,0,0,11,0,0,0,0,3,0,3,0,4,0,13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,122,50,81,44,2,0.90098,0.164837,3,15,0,0,30,1,0,0,0,15,0,1,0,2,2,11,9,2,11,0,0,0,0,0,0,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,66,37,53,26,2,0.516667,0.079437,5,5,0,2,9,0,0,0,0,6,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,47,21,34,18,2,0.701183,0.011746,4,8,0,2,7,0,0,0,0,8,0,3,0,6,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,57,25,40,22,2,0.962111,0.236488,9,12,4,0,12,1,0,0,0,9,0,1,0,3,0,8,0,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,61,26,44,21,1,0.702479,0.014612,2,10,0,2,7,0,0,0,0,6,1,1,1,4,0,9,1,2,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,95,40,66,37,2,0.644444,0.024249,7,14,0,7,12,0,0,0,0,11,0,5,1,7,1,7,4,2,4,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,31,17,24,9,2,0.58642,0.022804,6,5,0,0,10,0,0,0,0,3,0,3,1,4,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,170,68,109,70,3,0.773809,0.077462,3,5,1,0,33,1,0,0,0,8,0,2,0,2,0,21,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
