@relation 'lucene-weka.filters.unsupervised.attribute.Remove-V-R9,20,24,42,47,60-61,63,65-66,113,118,121,150,179,273,328,350,385,389,410,488,499,519,542,640,659,831,834,867,984,1018,1103,1778,1781,1810,1837,1853,1860,1908,1926,1945,1948,1973,1982,2009,2211,2271,2278,2306,2325,2711,3020,3037,3105,3195,3227,4368,4407,5048,6297,6488,7039,7045,7560,7647,7839,7860,8050,8061,8116,8202,8432,11617,11905,11975,15261'

@attribute CountDeclClass numeric
@attribute CountLine numeric
@attribute CountLineCodeExe numeric
@attribute Density numeric
@attribute Broker numeric
@attribute outFarness numeric
@attribute inCloseness numeric
@attribute Eigenvec numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute s42 numeric
@attribute s47 numeric
@attribute s50 numeric
@attribute s79 numeric
@attribute s108 numeric
@attribute s202 numeric
@attribute s257 numeric
@attribute s279 numeric
@attribute s314 numeric
@attribute s318 numeric
@attribute s339 numeric
@attribute s417 numeric
@attribute s428 numeric
@attribute s448 numeric
@attribute s471 numeric
@attribute s569 numeric
@attribute s588 numeric
@attribute s760 numeric
@attribute s763 numeric
@attribute s796 numeric
@attribute s913 numeric
@attribute s947 numeric
@attribute s1032 numeric
@attribute s1707 numeric
@attribute s1710 numeric
@attribute s1739 numeric
@attribute s1766 numeric
@attribute s1782 numeric
@attribute s1789 numeric
@attribute s1837 numeric
@attribute s1855 numeric
@attribute s1874 numeric
@attribute s1877 numeric
@attribute s1902 numeric
@attribute s1911 numeric
@attribute s1938 numeric
@attribute s2140 numeric
@attribute s2200 numeric
@attribute s2207 numeric
@attribute s2235 numeric
@attribute s2254 numeric
@attribute s2640 numeric
@attribute s2949 numeric
@attribute s2966 numeric
@attribute s3034 numeric
@attribute s3124 numeric
@attribute s3156 numeric
@attribute s4297 numeric
@attribute s4336 numeric
@attribute s4977 numeric
@attribute s6226 numeric
@attribute s6417 numeric
@attribute s6968 numeric
@attribute s6974 numeric
@attribute s7489 numeric
@attribute s7576 numeric
@attribute s7768 numeric
@attribute s7789 numeric
@attribute s7979 numeric
@attribute s7990 numeric
@attribute s8045 numeric
@attribute s8131 numeric
@attribute s8361 numeric
@attribute s11546 numeric
@attribute s11834 numeric
@attribute s11904 numeric
@attribute change_prone {false,true}

@data
1,262,108,20,8,1002000,0.10809,0.000108,78,0.007777,4,0,1,2,0,0,5,1,11,4,13,0,0,0,0,0,0,31,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,38,0,0,6,1005006,0.101213,0.000547,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,426,116,7.352941,126,774562,0.0998,0.000684,62.5,0.006231,2,0,1,1,0,0,27,1,10,6,4,0,0,0,0,0,0,27,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,810,452,19.444445,29,846602,0.0999,0.000716,3.5,0.000349,1,0,1,2,0,0,20,1,34,9,53,1,0,1,0,0,0,62,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,70,16,0,1,1005006,0.1,0.000019,0,0,1,0,1,1,0,0,3,1,0,2,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,45,0,20,12,892095,0.108317,0.008438,849.950378,0.084741,2,0,3,1,1,0,3,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,39,0,20,12,852248,0.107974,0.001212,899.789063,0.08971,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,136,41,19.23077,73.5,875014,0.1,0.045034,26.793137,0.002671,2,0,1,1,0,0,4,1,1,10,5,0,0,1,0,0,0,15,1,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,179,53,15.846154,273.5,855188,0.11385,0.010128,438.767273,0.043745,5,0,1,1,0,0,4,1,3,0,9,2,0,0,0,0,0,9,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,110,27,30,7,855456,0.113823,0.000496,147.25,0.014681,2,0,1,1,0,0,3,1,2,0,5,0,0,0,0,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,167,60,26.388889,26.5,855195,0.113848,0.007124,111.447144,0.011111,3,0,2,1,0,2,5,1,1,0,8,0,0,0,0,0,0,24,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,99,32,26.388889,26.5,855195,0.113848,0.007124,111.447144,0.011111,2,0,1,1,0,0,3,1,0,0,4,0,0,0,0,0,0,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,99,29,37.5,17.5,855308,0.113849,0.001329,90.973808,0.00907,3,0,1,1,0,0,2,1,0,0,5,0,0,0,1,0,0,13,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,75,2,20.476191,83.5,855603,0.113838,0.001881,272,0.027119,1,0,2,1,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,58,9,30.952381,14.5,855197,0.113848,0.0064,63.023811,0.006284,1,0,1,1,0,0,3,1,0,0,3,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,97,25,34.444443,29.5,855194,0.113848,0.006481,64.023811,0.006383,1,0,1,1,0,0,3,1,0,0,2,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,79,5,12.865497,149,1005006,0.113969,0.0027,0,0,2,1,2,1,0,0,5,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,55,9,31.944445,24.5,855308,0.113849,0.001518,90.973808,0.00907,1,0,1,1,0,0,2,1,0,0,3,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,37,1,91.666664,0.5,855337,0.113848,0.00086,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,525,130,8.166667,275.5,855177,0.11387,0.01143,7083.553223,0.706235,7,0,2,2,0,0,42,1,22,23,8,1,0,1,0,0,0,36,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,380,72,7.356322,403,855216,0.113864,0.013552,3407.372314,0.339717,3,0,3,1,0,1,27,1,14,1,6,1,0,0,0,0,0,31,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,167,39,23.214285,21.5,853144,0.1002,0.019488,46.365978,0.004623,1,0,1,1,0,0,10,1,0,2,1,0,0,0,0,0,0,10,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,104,22,26.666666,11,854055,0.100401,0.01259,29.616667,0.002953,3,0,1,1,0,0,2,1,1,0,3,0,0,0,0,0,0,2,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,510,162,17.142857,87,840999,0.1002,0.026921,336.587677,0.033558,10,0,7,1,0,1,11,1,8,6,4,0,0,1,0,0,0,36,0,21,2,20,0,0,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,75,5,10,108,1005006,0.114228,0.006309,0,0,2,1,2,1,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,38,0,8.888889,41,1005006,0.100806,0.004254,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,547,205,7.549858,324.5,757068,0.0998,0.017712,45.341667,0.004521,8,0,2,1,1,0,18,1,10,3,17,1,0,0,0,0,0,46,0,7,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,100,4,13.74269,147.5,892111,0.114639,0.022296,2195.162109,0.218859,4,0,3,1,0,0,12,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,33,0,36.666668,9.5,890220,0.1002,0.002291,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,105,26,17.948717,64,851180,0.1,0.003794,16.208334,0.001616,1,0,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,36,0,25,4.5,1005006,0.100401,0.002304,0,0,1,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,169,28,50,1.5,1003002,0.0998,0.000123,0,0,1,0,2,1,0,0,11,1,0,8,1,0,0,0,0,0,0,12,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,113,38,50,1.5,1004004,0.0999,0.000123,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,174,54,41.666668,3.5,841151,0.1002,0.001594,0.5,0.00005,4,1,2,1,0,0,1,1,2,0,4,0,0,0,0,0,0,8,1,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,68,10,50,3,841151,0.1002,0.002882,0.5,0.00005,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,58,3,25,7.5,821161,0.108076,0.005579,14.369047,0.001433,4,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,135,52,33.333332,2,854325,0.108083,0.000561,0,0,1,0,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,12,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,114,40,10.784314,136.5,782057,0.107851,0.009908,5636.64502,0.561977,1,0,1,1,0,0,2,1,0,0,4,0,0,0,0,0,0,13,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,56,0,41.666668,3.5,852614,0.108083,0.000835,0,0,1,0,1,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,105,14,26.785715,20.5,851612,0.107975,0.001976,136.013535,0.013561,3,0,2,1,0,0,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,81,16,19.047619,17,892070,0.101934,0.01792,124.796806,0.012442,1,0,1,1,0,0,3,1,2,5,1,0,0,0,0,0,0,8,0,2,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,80,7,12.5,31.5,1005006,0.101112,0.006939,0,0,1,0,2,1,0,0,5,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,194,65,16.666666,12.5,1005006,0.114258,0.001079,0,0,9,1,5,1,0,0,11,1,0,1,5,0,0,0,1,0,0,6,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,140,19,23.333334,11.5,889105,0.0999,0.013923,0.866667,0.000086,3,0,1,1,0,0,11,1,0,1,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,65,3,26.388889,26.5,1003003,0.240658,0.009751,0.879336,0.000088,3,0,1,1,0,0,6,0,0,0,12,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,63,7,30,7,1002001,0.226959,0.005619,1.46267,0.000146,1,0,1,1,0,0,10,0,0,0,11,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,136,27,33.333332,2,1002001,0.226958,0.002223,0.879336,0.000088,6,0,1,1,0,0,10,0,11,0,2,0,0,0,0,0,0,7,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,86,14,35,6.5,1002001,0.226887,0.009089,19.317381,0.001926,2,0,1,1,0,0,10,0,0,0,12,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,89,33,26.666666,11,892069,0.0998,0.017688,2.610714,0.00026,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,0,0,9,0,4,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,337,108,41.666668,3.5,1002001,0.226959,0.004048,0.879336,0.000088,12,0,2,3,0,5,11,0,12,0,7,4,1,0,0,0,0,24,0,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,215,73,50,0.5,893202,0.22566,0.001031,0,0,4,1,1,1,0,0,13,0,0,16,9,0,0,0,0,1,0,40,0,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,266,117,46.666668,8,885007,0.103834,0.014053,0,0,5,0,2,1,0,0,8,0,0,34,7,2,0,0,0,0,0,60,4,8,6,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,251,108,33.333332,14,885004,0.103833,0.014418,3.366667,0.000336,3,0,1,1,7,0,15,0,0,16,4,0,0,0,0,0,0,47,2,7,2,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,328,287,50,0.5,1005006,0.1003,0.00001,0,0,2,0,1,1,0,0,2,0,0,9,4,1,0,0,0,0,0,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,64,31,0,0,1005006,0.1003,0.00001,0,0,1,0,1,1,0,1,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,40,2,0,3,996007,0.134408,0.000461,285.5,0.028465,1,0,1,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,42,6,10.606061,59,997000,0.122626,0.006415,88.640152,0.008837,1,0,1,1,0,0,3,0,0,0,3,0,0,0,5,0,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,43,2,3.571429,27,995014,0.134274,0.009823,533.5,0.05319,4,0,1,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,60,10,25,7.5,995998,0.0998,0.003268,1,0.0001,1,0,3,1,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,2,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,547,260,0,0,1005006,0.0999,0.000089,0,0,11,0,2,1,0,1,13,2,0,28,5,0,0,0,0,0,0,54,1,1,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,28,1,1.896392,1060.5,993004,0.120276,0.060389,368.711121,0.036761,1,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,49,0,3.028351,4515,999004,0.283073,0.059934,336.057007,0.033505,2,0,4,1,0,0,15,0,0,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,45,2,0,28,998008,0.150345,0.00199,12.5,0.001246,1,0,2,1,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,28,1,0.983607,1812,994003,0.108106,0.086719,272.327789,0.027151,1,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,36,2,2.727273,53.5,996007,0.108921,0.007582,159,0.015852,1,0,1,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,69,23,7.051282,72.5,995998,0.122927,0.006149,186.540146,0.018598,1,0,1,1,0,0,3,0,0,1,3,0,0,0,9,0,0,8,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,476,198,21.904762,82,994992,0.229282,0.026541,200.276138,0.019968,113,0,1,1,6,2,7,0,1,28,8,13,0,1,0,0,0,127,4,11,11,41,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,291,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,true
1,43,10,35,6.5,893176,0.226397,0.008857,0,0,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,62,5,6.95122,763,1004004,0.288609,0.047147,0.142857,0.000014,1,0,2,1,0,0,7,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,59,18,23.214285,21.5,1005006,0.226926,0.005443,0,0,1,0,1,1,0,1,0,0,2,5,3,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,122,45,50,0.5,1004004,0.115416,0.002538,0,0,1,0,1,2,0,0,14,0,0,14,4,0,0,0,0,0,0,19,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,51,6,5.514706,128.5,893103,0.226511,0.022399,1.033333,0.000103,1,0,1,1,0,0,7,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,30,0,5.807201,811,893074,0.226586,0.049351,699.631348,0.069754,2,0,2,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
1,35,7,35,6.5,1003002,0.12203,0.003253,0,0,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,40,10,33.333332,2,999000,0.117664,0.000664,0,0,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,138,52,10,9,995998,0.0998,0.005845,8,0.000798,1,0,1,1,1,0,10,0,1,18,3,0,0,0,0,0,0,26,1,2,5,7,6,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
