@relation 'itextpdf-weka.filters.unsupervised.attribute.Remove-V-R17,29,32-33,36,49-50,52-53,59,62,65-67,69,72,75,81,93,95,101,135,188,240,301,318,383,413,426,477,504,514,633,647,665,668,1015,1072,1091,1095,1110,1299,1696,1816,2114,3164,3182,3189,3218,3278,3382,3413,3416,3446,3539-3540,4024,4109,4475,4749,4756,4797,4866,5231,5422,5484,5802,5911,6104,6381,6479,6566,6714,7171,7322,7388,7489,7523,7526,8035,8067,10861,11142,11705,12219,12979,13885,14388,14591,14810,19228,21343,21613,21732,21938,22657,27464,28494,28572'

@attribute CountDeclMethodPrivate numeric
@attribute CountStmtExe numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute SumCyclomaticModified numeric
@attribute EgoBetween numeric
@attribute nEgoBetween numeric
@attribute Efficiency numeric
@attribute Constraint numeric
@attribute inFarness numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute OutdwReach numeric
@attribute nOutdwReach numeric
@attribute s1 numeric
@attribute s4 numeric
@attribute s10 numeric
@attribute s22 numeric
@attribute s24 numeric
@attribute s30 numeric
@attribute s64 numeric
@attribute s117 numeric
@attribute s169 numeric
@attribute s230 numeric
@attribute s247 numeric
@attribute s312 numeric
@attribute s342 numeric
@attribute s355 numeric
@attribute s406 numeric
@attribute s433 numeric
@attribute s443 numeric
@attribute s562 numeric
@attribute s576 numeric
@attribute s594 numeric
@attribute s597 numeric
@attribute s944 numeric
@attribute s1001 numeric
@attribute s1020 numeric
@attribute s1024 numeric
@attribute s1039 numeric
@attribute s1228 numeric
@attribute s1625 numeric
@attribute s1745 numeric
@attribute s2043 numeric
@attribute s3093 numeric
@attribute s3111 numeric
@attribute s3118 numeric
@attribute s3147 numeric
@attribute s3207 numeric
@attribute s3311 numeric
@attribute s3342 numeric
@attribute s3345 numeric
@attribute s3375 numeric
@attribute s3468 numeric
@attribute s3469 numeric
@attribute s3953 numeric
@attribute s4038 numeric
@attribute s4404 numeric
@attribute s4678 numeric
@attribute s4685 numeric
@attribute s4726 numeric
@attribute s4795 numeric
@attribute s5160 numeric
@attribute s5351 numeric
@attribute s5413 numeric
@attribute s5731 numeric
@attribute s5840 numeric
@attribute s6033 numeric
@attribute s6310 numeric
@attribute s6408 numeric
@attribute s6495 numeric
@attribute s6643 numeric
@attribute s7100 numeric
@attribute s7251 numeric
@attribute s7317 numeric
@attribute s7418 numeric
@attribute s7452 numeric
@attribute s7455 numeric
@attribute s7964 numeric
@attribute s7996 numeric
@attribute s10790 numeric
@attribute s11071 numeric
@attribute s11634 numeric
@attribute s12148 numeric
@attribute s12908 numeric
@attribute s13814 numeric
@attribute s14317 numeric
@attribute s14520 numeric
@attribute s14739 numeric
@attribute s19157 numeric
@attribute s21272 numeric
@attribute s21542 numeric
@attribute s21661 numeric
@attribute s21867 numeric
@attribute s22586 numeric
@attribute s27393 numeric
@attribute s28423 numeric
@attribute change_prone {false,true}

@data
1,29,12,3,21,36,23.076923,0.739645,0.098753,1000416,0.116298,3704.343262,0.24505,107.783356,0.087558,22,1,1,1,1,61,0,2,1,18,0,0,2,19,0,6,1,0,1,0,0,2,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,22,4,1,18,1,50,1,0.5,431667,0.081367,0.333333,0.000022,2.5,0.002031,32,2,1,1,19,131,0,0,1,6,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,13,9,3,7,0,0,0.36,0.245032,1001227,0.082034,0,0,7.616667,0.006187,22,1,1,1,1,41,0,2,1,11,0,0,0,7,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,3,0,0,0.5625,0.306123,1479728,0.116289,0,0,98.952393,0.080384,22,1,1,1,1,31,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,2,1,2,0,0,0.65625,0.301105,1514130,0.116654,0,0,81.428566,0.066148,28,2,1,1,1,91,0,2,1,1,0,0,0,0,0,5,2,1,0,0,0,0,2,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,94,24,8,34,0,0,1,1,1080292,0.081235,0,0,1,0.000812,22,12,1,1,111,21,0,22,1,67,0,0,26,10,0,3,1,0,5,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,138,41,3,101,65.333336,11.835749,0.726667,0.068846,430188,0.116186,5688.85498,0.376329,133.52388,0.108468,22,1,15,1,1,81,0,2,1,95,0,0,13,36,4,8,1,1,4,3,0,0,3,3,5,3,0,0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,69,43,3,39,6,4.545455,0.84375,0.101161,1000819,0.117796,127.698097,0.008447,110.666611,0.0899,22,3,1,1,1,91,0,2,1,17,9,4,0,12,26,8,1,0,0,0,0,0,3,3,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,21,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,126,32,5,43,1.666667,2.976191,0.55,0.185851,430618,0.116181,3.231239,0.000214,125.566719,0.102004,22,2,1,1,1,51,0,2,1,69,0,0,5,3,0,5,1,5,6,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,72,9,3,35,1,8.333333,0.71875,0.274556,430048,0.081499,0.166667,0.000011,3.833333,0.003114,3,4,8,0,2,41,0,11,0,51,0,8,33,8,0,31,22,2,2,0,0,0,1,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,true
2,44,8,5,24,3,25,1,0.25,1507982,0.081301,4,0.000265,2,0.001625,2,6,2,0,2,21,0,3,0,27,0,0,6,18,0,52,43,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,true
0,69,15,5,40,0,0,1,1,1514130,0.081301,0,0,2,0.001625,2,11,0,0,0,21,0,8,0,19,0,0,8,20,0,23,13,0,3,0,0,0,1,1,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,true
0,67,4,1,11,0,0,0.945,0.120132,425981,0.081235,0,0,1,0.000812,22,9,13,1,1,21,0,2,1,12,0,0,4,3,0,7,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,20,2,1,2,0,0,1,1,430920,0.081235,0,0,1,0.000812,22,4,12,1,1,21,0,2,1,2,0,0,1,1,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,5,2,6,0,0,1,1,1514130,0.081301,0,0,2,0.001625,24,2,1,1,1,31,0,22,1,7,0,0,5,6,1,4,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,1,0.5,427224,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,13,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0,0,0.75,0.337643,430547,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,21,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,2,1,6,1,16.666666,0.777778,0.411142,1507984,0.081367,1,0.000066,3,0.002437,22,2,1,1,1,41,0,23,1,8,0,0,0,1,21,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,73,13,3,29,90,12.820513,0.876323,0.056579,432149,0.116197,2700.388184,0.178636,145.700134,0.118359,22,7,1,1,1,201,0,2,1,42,0,0,26,20,0,29,1,0,1,0,0,0,3,3,5,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0,0,1,0.25,429308,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,28,8,2,7,28.833334,13.730159,0.601961,0.114085,429943,0.116193,2756.160645,0.182326,136.883438,0.111197,24,2,1,1,1,41,0,2,1,33,0,0,7,8,0,5,2,0,0,0,0,0,2,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,2,2,6.666667,0.547619,0.265305,429912,0.116185,370,0.024476,125.550079,0.10199,24,1,1,1,1,31,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0.608025,0.087568,428384,0.081235,0,0,1,0.000812,22,33,1,1,1,21,0,2,1,16,0,0,0,0,16,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,4,6,14.285714,0.959184,0.146248,1501835,0.081301,8.166667,0.00054,2,0.001625,22,1,1,1,1,31,0,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,3,0,0,0.751479,0.131215,1498140,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,21,4,2,9,3,2.727273,0.595041,0.118719,1512900,0.124726,51.986904,0.003439,153.692795,0.124852,24,4,1,1,17,41,0,2,1,13,0,0,37,16,6,5,2,0,0,0,0,0,2,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,34,15,2,18,14.916667,2.294872,0.806953,0.067048,1511671,0.124584,125.083382,0.008275,171.983337,0.13971,22,3,1,1,1,191,0,21,1,12,0,0,12,10,0,16,1,0,3,0,0,0,3,3,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,true
0,36,10,2,9,9.666667,3.553921,0.66609,0.101981,1501842,0.116328,31.775461,0.002102,139.133438,0.113025,22,2,1,1,1,31,0,2,1,40,0,0,13,7,0,5,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,36,9,2,17,43.033333,6.620513,0.761095,0.070865,1503065,0.11784,129.883606,0.008592,153.850037,0.12498,22,3,1,1,1,171,0,2,1,9,0,0,14,3,0,14,1,0,0,0,0,0,3,3,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,true
0,0,1,0,2,0.5,1.666667,0.402778,0.274367,1501840,0.116456,0.5,0.000033,127.550079,0.103615,22,2,1,1,1,41,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,9,1,6,11,15.277778,0.524691,0.213177,1503070,0.117828,31.075523,0.002056,135.300079,0.109911,22,1,1,1,1,81,0,21,1,6,0,0,4,0,2,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,1,0,3,1,50,1,0.5,1500622,0.081499,1.083333,0.000072,3.5,0.002843,22,1,11,1,1,21,0,2,1,5,0,0,0,0,0,0,2,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,31,9,1,4,2,6.666667,0.597222,0.206517,1501842,0.116561,10,0.000662,103.335732,0.083945,22,1,1,1,1,31,0,2,1,1,0,2,1,0,0,4,1,0,0,0,0,0,3,3,5,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,true
0,28,14,4,14,0,0,0.804688,0.149691,427426,0.081235,0,0,1,0.000812,22,2,1,1,1,31,0,21,11,21,0,0,2,9,13,1,1,0,2,0,0,0,3,6,14,0,0,0,0,15,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,16,3,1,14,0,0,0.6,0.210434,1514130,0.116295,0,0,105.161934,0.085428,22,6,1,1,17,21,0,2,1,3,0,0,3,2,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0,0,0.78125,0.323025,427230,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,1,0,2,0,0,1,0.5,1514130,0.081367,0,0,3,0.002437,22,1,1,1,1,21,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,25,13,1,13,1,8.333333,0.6875,0.349397,429690,0.081367,1,0.000066,3,0.002437,2,2,0,0,0,21,0,0,0,1,0,0,13,1,0,6,4,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false
0,0,1,0,1,0,0,1,1,1512900,0.081235,0,0,1,0.000812,2,1,0,0,0,21,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,1,1,3,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false
0,26,9,3,17,0,0,0.48,0.212062,1514130,0.11629,0,0,102.119049,0.082956,22,6,1,1,13,61,0,2,1,17,0,0,2,5,0,6,1,0,0,2,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,49,10,4,27,1,1.785714,0.65625,0.236174,1512900,0.0819,1,0.000066,9.5,0.007717,24,7,1,1,1,51,0,25,1,12,0,0,4,11,1,12,1,0,1,1,0,0,3,3,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,4,1,6,0,0,0.333333,0.457012,1507980,0.081301,0,0,2,0.001625,28,2,1,1,1,21,0,2,1,4,0,0,1,3,0,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,92,11,4,38,0,0,0.740234,0.120865,1514130,0.117417,0,0,139.683472,0.113472,6,11,0,0,0,121,0,3,0,53,0,0,18,13,0,29,10,0,0,1,0,0,1,1,3,0,0,0,0,9,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,true
0,74,10,4,41,1,1.785714,0.59375,0.245689,1512900,0.117072,1.111111,0.000074,88.871445,0.072195,4,7,0,0,1,51,0,6,0,24,0,0,10,14,0,40,31,0,4,2,0,0,1,1,3,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,true
0,19,6,4,8,0,0,0.408163,0.322761,1510440,0.081633,0,0,6,0.004874,26,2,1,1,1,41,0,22,1,7,0,0,2,2,2,10,1,0,1,0,0,0,3,3,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,2,0,0,0.75,0.30127,1509210,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,1,0,0,0,1,0,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,2,1,3,0,0,0.333333,0.457012,1507980,0.081301,0,0,2,0.001625,24,5,1,1,1,31,0,2,1,4,0,0,1,1,0,1,2,0,0,0,0,0,2,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,234,27,6,118,4.266667,1.247563,0.581579,0.085929,1505524,0.116467,6.139762,0.000406,143.100006,0.116247,22,13,13,0,1,31,0,0,0,96,0,2,15,55,6,3,1,6,21,0,1,0,1,1,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
0,0,1,0,2,0,0,0.46875,0.297322,430653,0.116148,0,0,95.926247,0.077925,24,2,1,1,1,51,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,7,1.388095,0.231349,0.744,0.075853,429687,0.116148,81.740501,0.005407,95.926247,0.077925,226,2,11,1,1,51,0,2,1,0,0,0,0,1,4,4,2,0,0,0,0,0,2,2,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,4,1,10,3,10,0.888889,0.197623,423768,0.081301,2,0.000132,2,0.001625,22,1,1,1,1,21,0,2,1,3,0,0,2,3,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,25,4,2,14,0,0,0.5,0.638549,426764,0.081301,0,0,2,0.001625,22,1,1,1,12,21,0,23,1,10,0,0,4,5,0,6,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,8,1,0,5,3,25,0.75,0.297875,428685,0.081499,887,0.058677,4,0.003249,22,2,1,1,1,21,0,2,1,2,0,0,2,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,5,0,0,0.5,0.540042,429271,0.081301,0,0,2,0.001625,22,1,1,1,1,21,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,12,2,1,8,1.666667,5.555555,0.666667,0.196336,426651,0.081301,0.95,0.000063,2,0.001625,22,1,1,1,1,21,0,2,1,4,0,0,2,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,12,2,1,7,0,0,0.5,0.548949,428688,0.081301,0,0,2,0.001625,22,2,1,1,1,21,0,21,1,2,0,0,0,0,0,2,1,0,0,1,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,0,0.847222,0.119704,348041,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
