@relation 'struts-weka.filters.unsupervised.attribute.Remove-V-R11,18,20,25-26,31-32,36,62,65,97,233,236,251,266,269,273,279,334-335,347,494,506,529,532,534,579,643,684,687,704,711,748,805,981,1224,1445,1791,1820,1828,1831,1886,1910,1948,1960,2036,2039,2087,2098,2351,2432,2437,2504,2541,2647,2764,2774,2836,2895,2969,3184,3411,3415,3504,3521,3605,3666,3752,3769,4087,4245,4252,4500,5230,5448,5556,6654,6713,6728,7271,8470,9404,10186,10218'

@attribute CountDeclClassVariable numeric
@attribute CountDeclMethodProtected numeric
@attribute CountLine numeric
@attribute CountLineComment numeric
@attribute CountSemicolon numeric
@attribute MaxCyclomaticModified numeric
@attribute MaxCyclomaticStrict numeric
@attribute SumCyclomaticModified numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute s26 numeric
@attribute s162 numeric
@attribute s165 numeric
@attribute s180 numeric
@attribute s195 numeric
@attribute s198 numeric
@attribute s202 numeric
@attribute s208 numeric
@attribute s263 numeric
@attribute s264 numeric
@attribute s276 numeric
@attribute s423 numeric
@attribute s435 numeric
@attribute s458 numeric
@attribute s461 numeric
@attribute s463 numeric
@attribute s508 numeric
@attribute s572 numeric
@attribute s613 numeric
@attribute s616 numeric
@attribute s633 numeric
@attribute s640 numeric
@attribute s677 numeric
@attribute s734 numeric
@attribute s910 numeric
@attribute s1153 numeric
@attribute s1374 numeric
@attribute s1720 numeric
@attribute s1749 numeric
@attribute s1757 numeric
@attribute s1760 numeric
@attribute s1815 numeric
@attribute s1839 numeric
@attribute s1877 numeric
@attribute s1889 numeric
@attribute s1965 numeric
@attribute s1968 numeric
@attribute s2016 numeric
@attribute s2027 numeric
@attribute s2280 numeric
@attribute s2361 numeric
@attribute s2366 numeric
@attribute s2433 numeric
@attribute s2470 numeric
@attribute s2576 numeric
@attribute s2693 numeric
@attribute s2703 numeric
@attribute s2765 numeric
@attribute s2824 numeric
@attribute s2898 numeric
@attribute s3113 numeric
@attribute s3340 numeric
@attribute s3344 numeric
@attribute s3433 numeric
@attribute s3450 numeric
@attribute s3534 numeric
@attribute s3595 numeric
@attribute s3681 numeric
@attribute s3698 numeric
@attribute s4016 numeric
@attribute s4174 numeric
@attribute s4181 numeric
@attribute s4429 numeric
@attribute s5159 numeric
@attribute s5377 numeric
@attribute s5485 numeric
@attribute s6583 numeric
@attribute s6642 numeric
@attribute s6657 numeric
@attribute s7200 numeric
@attribute s8399 numeric
@attribute s9333 numeric
@attribute s10115 numeric
@attribute change_prone {false,true}

@data
2,1,140,63,35,3,4,7,0.108796,0,2,2,0,0,10,2,0,11,0,0,0,5,0,0,0,0,2,2,1,3,4,4,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,195,64,49,4,4,29,0.102145,0,3,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,0,782,233,235,11,11,91,0.108685,16312.10938,16,27,1,0,57,8,0,6,2,1,3,43,2,11,1,0,37,2,17,3,27,27,2,23,9,1,14,0,0,0,18,0,0,2,0,0,1,2,1,0,0,1,0,2,0,9,0,16,0,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,true
6,13,640,290,160,8,9,53,0.109154,78.666664,11,33,2,2,42,9,0,8,1,0,0,32,5,2,3,0,58,5,9,15,6,6,5,7,9,4,11,2,1,17,3,1,2,14,20,0,0,0,0,0,0,3,0,1,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true
1,1,108,68,17,2,2,4,0.109385,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,198,105,41,8,8,16,0.102459,0,2,14,0,0,0,3,0,2,1,0,0,7,3,0,1,0,15,2,4,1,5,5,4,0,0,0,2,0,2,0,0,1,0,1,10,2,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
3,1,170,74,37,9,9,13,0.102354,0,2,6,2,0,0,2,0,4,0,0,0,7,1,1,0,0,6,3,6,0,4,4,2,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,51,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,0,150,55,36,3,4,18,0.102145,0,4,0,0,0,251,3,0,0,0,0,0,4,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,257,132,56,9,11,19,0.109027,123.416664,7,0,0,0,2,2,3,151,4,0,29,6,5,0,0,1,23,3,2,0,8,8,0,8,0,0,0,0,0,4,0,2,1,1,6,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,true
2,0,160,88,31,7,12,9,0.102986,46.283333,6,7,0,0,112,14,1,2,0,0,0,10,2,1,0,0,5,2,7,1,3,3,2,0,0,0,2,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,2,192,88,41,7,11,15,0.108915,580,3,12,1,0,6,3,3,4,0,0,6,9,2,0,1,3,7,2,3,3,5,5,1,1,0,2,5,0,0,1,0,0,1,1,4,1,0,0,0,3,0,5,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,0,225,72,51,4,4,27,0.102145,0,5,0,0,0,11,4,0,1,0,0,0,19,0,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,2,310,128,68,12,12,32,0.102354,0,7,0,2,0,0,7,0,3,1,0,0,19,8,1,0,1,21,3,10,3,5,5,2,2,0,0,4,3,0,0,0,0,0,0,11,6,1,0,2,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,92,46,17,7,9,8,0.102145,0,5,0,0,0,41,3,0,0,0,0,0,8,0,0,1,0,1,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,2,231,141,33,4,4,16,0.102249,10.166667,7,0,0,1,0,3,4,12,8,2,0,9,7,1,0,0,14,3,3,14,8,8,0,2,0,0,0,0,1,1,0,2,2,3,6,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,4,238,101,65,5,6,16,0.104164,15.5,2,8,0,0,6,3,0,4,0,1,0,10,3,0,0,0,14,2,2,5,6,6,0,3,2,0,3,0,0,0,2,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,74,59,6,1,1,3,0.102249,4.25,5,0,0,2,8,3,0,101,0,0,0,2,0,0,0,1,4,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,160,79,27,2,3,16,0.102145,0,3,0,0,0,2,1,0,91,0,0,14,1,3,0,0,0,15,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,7,575,215,146,12,17,67,0.109266,201.583328,17,0,0,1,15,2,0,431,4,0,19,48,71,1,0,1,50,4,15,10,6,6,19,0,2,1,0,3,0,0,0,0,2,0,8,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,true
1,0,135,54,39,7,8,11,0.102459,2,2,0,0,0,2,1,1,21,1,0,0,6,0,2,0,0,13,1,2,10,3,3,4,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,309,80,94,10,11,39,0.102669,2.5,16,0,0,0,9,1,0,0,2,0,0,18,0,11,0,0,78,8,8,0,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,true
0,0,118,85,16,1,1,10,0.102145,0,2,0,0,0,3,2,0,0,12,0,0,5,0,0,0,8,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,248,109,49,3,3,28,0.102354,4.833333,2,0,0,0,101,3,0,1,2,0,0,12,0,1,0,4,30,1,0,3,2,2,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,43,33,3,1,1,1,0.102145,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,137,69,26,2,2,11,0.102145,0,4,0,0,0,0,2,0,8,0,0,0,4,0,0,0,0,3,3,0,0,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,96,72,11,1,1,1,0.102459,0,3,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,4,359,214,63,9,17,23,0.102669,2,22,0,0,0,7,9,3,19,0,0,0,24,4,2,2,0,6,4,4,14,11,11,2,1,0,10,0,1,0,0,0,0,1,3,6,0,1,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,true
3,1,435,203,95,18,22,44,0.102775,0,110,0,0,1,5,16,0,43,0,4,0,42,1,0,0,5,67,3,13,48,12,12,0,0,0,0,0,5,0,0,0,0,3,4,22,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,true
0,0,46,36,3,1,1,1,0.102145,0,4,0,0,2,0,1,0,1,11,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,71,52,8,1,1,5,0.102145,0,6,0,0,0,3,1,0,1,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,39,30,3,1,1,1,0.102145,0,14,0,0,0,71,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,2,453,171,114,15,17,57,0.102669,0,15,0,0,17,0,1,0,23,5,0,2,44,6,1,0,1,30,8,15,7,12,12,0,0,0,6,0,2,0,0,0,0,2,0,30,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,166,101,27,10,10,10,0.103306,2,4,2,0,2,6,1,0,30,1,0,0,12,0,0,0,0,1,3,1,5,3,3,0,0,0,0,3,0,0,0,2,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,44,34,3,1,1,1,0.102145,0,4,0,0,0,51,1,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,44,34,3,1,1,1,0.102145,0,4,51,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,44,34,3,1,1,1,0.102145,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,126,72,17,7,7,8,0.102145,0,2,0,0,0,0,2,0,3,0,0,0,9,0,0,0,0,8,1,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,3,180,123,22,3,3,6,0.102564,3,16,0,0,0,5,4,0,15,0,0,0,5,0,1,0,0,5,2,0,7,7,7,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,164,94,36,4,6,5,0.102775,11,5,3,0,0,5,2,0,7,0,0,0,5,0,1,0,0,6,1,4,5,6,6,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
11,3,463,112,169,15,16,51,0.104709,0,6,2,3,2,7,2,0,2,5,0,0,25,1,0,3,1,35,13,5,2,12,12,0,3,0,2,3,0,0,0,0,1,0,0,8,0,1,0,3,0,0,0,0,0,0,0,2,2,2,0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,true
8,3,199,22,93,4,10,26,0.102145,0,2,0,2,0,0,1,0,0,0,0,0,5,1,0,0,0,15,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,591,190,175,13,16,66,0.102775,0,13,0,0,17,2,2,0,3,0,0,0,34,2,1,0,0,62,1,13,5,5,5,4,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,95,40,19,6,7,8,0,0,2,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,5,0,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,117,35,40,6,6,9,0.102459,0.5,2,0,0,0,8,1,0,0,0,0,0,4,0,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,117,38,41,2,2,9,0.102249,0.5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,303,86,78,7,7,29,0.102564,0,2,0,0,0,1,5,2,0,0,0,2,7,0,0,0,0,17,2,2,2,22,22,0,14,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,55,30,13,2,2,2,0.102145,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,140,93,23,0,0,0,0.102669,78.75,11,1,0,0,2,1,0,1101,2,0,2,1,3,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,207,70,49,4,4,29,0.102145,0,2,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,158,59,37,3,4,18,0.102145,0,4,0,0,0,251,3,0,0,0,0,0,4,0,0,0,1,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,163,58,37,3,4,17,0.102145,0,3,0,0,0,5,3,0,0,0,0,0,4,0,0,0,1,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,241,121,38,2,2,24,0.102774,28.25,21,18,0,0,112,1,0,51,0,0,3,8,2,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,73,44,11,1,1,3,0.10288,2,6,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,6,626,248,197,7,7,43,0.110358,66.666664,20,14,0,0,64,5,0,47,6,0,40,29,16,0,1,3,50,2,3,6,10,10,3,9,0,0,3,2,0,0,0,0,1,3,0,0,1,0,1,0,0,12,1,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,42,4,0,0,0,0,0,0,0,0,0,true
2,3,245,73,83,5,7,26,0.102986,4.333333,15,3,0,0,0,3,0,14,1,0,19,11,0,0,0,0,18,3,4,0,7,7,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,true
2,4,293,119,77,5,6,21,0.1046,0,12,8,0,1,6,3,0,16,0,1,19,13,3,0,0,0,18,2,3,5,7,7,0,3,0,0,3,0,0,0,2,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,308,86,108,12,13,42,0.102986,4,14,3,0,0,3,3,141,20,0,0,23,31,0,1,1,3,82,2,2,0,3,3,2,6,14,0,0,0,0,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,17,0,3,0,0,0,0,0,0,0,true
1,0,144,48,50,3,4,13,0.110713,17,6,0,2,0,0,2,0,0,0,0,7,3,0,0,2,2,17,1,3,1,2,2,4,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6,0,204,41,89,4,6,25,0.110231,126,2,0,0,0,0,1,0,6,0,0,20,12,2,0,0,0,24,1,8,0,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,4,114,28,41,4,4,12,0.102986,31,5,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,9,1,1,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,41,22,6,1,1,3,0.103091,3.666667,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,62,22,17,6,6,11,0.102145,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,47,33,7,1,1,2,0.102145,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,92,28,36,4,4,9,0.102669,4,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,0,95,22,32,4,6,10,0.102669,26.333334,2,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,4,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,68,22,15,3,3,10,0.102669,23.333334,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,133,26,53,5,5,19,0.102669,13.333333,2,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,265,30,125,23,25,48,0.110592,21.5,3,0,1,0,0,1,0,11,0,0,13,27,0,0,0,0,32,1,21,0,3,3,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,2,184,100,43,4,4,7,0.10891,0,5,1,0,0,2,2,0,4,0,0,0,4,0,1,0,0,3,1,0,2,7,10,1,4,0,0,2,0,0,0,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,20,0,0,0,1,0,0,0,0,0,0,true
2,1,109,39,36,4,4,5,0.10891,0,3,1,0,0,2,1,0,1,0,0,0,3,0,1,0,0,2,1,0,0,4,7,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,110,44,29,6,6,6,0.102564,0,3,0,0,0,0,4,0,0,0,0,0,5,1,1,0,0,6,1,0,1,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,138,33,34,6,9,20,0.102459,0.333333,4,0,0,0,5,1,0,0,0,0,0,5,0,0,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,112,67,17,12,14,12,0.102145,0,3,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,false
1,0,124,29,29,2,3,19,0.102145,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
