@relation 'tomcat-weka.filters.unsupervised.attribute.Remove-V-R8-9,15,18,21,24,35,45,53,60,72,74,80,100-101,107,120,154-155,249,298,322,350,365,435,446,450,458,501,512,727,733,790,809,829,860,881,888,913,928,981,1024,1034,1086,1108,1111,1203,1220,1330,1389,1447,1521,1546,1550,1586,1653,1832,1836-1837,1839,1841,1864,1871,1877,1879,1887,1899,1977,2009,2016,2035,2050,2065,2074,2132,2189,2244,2270,2360,2538,2540,2576,2693,2799,2838,2881,3038,3104,3298,3459,3630,3801,3881,4038,4211,4327,4362,4475,4498,4601,4629,4705,4866,4885,5145,5457,5868,5878,6260,7819,7882,8107,8602,9379,9533,9575,9634,9648,9651,9657,10492,10864,12316,12937,13190,13469,13610,13976,14634,14695,15068,15251,18399,18542,18613,19126,19668,20608,20881,21205,21427,23286,23826,24707,30398,31840'

@attribute AvgLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute CountDeclMethodProtected numeric
@attribute CountLineBlank numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute 2StepReach numeric
@attribute Constraint numeric
@attribute outFarness numeric
@attribute s1 numeric
@attribute s3 numeric
@attribute s9 numeric
@attribute s29 numeric
@attribute s30 numeric
@attribute s36 numeric
@attribute s49 numeric
@attribute s83 numeric
@attribute s84 numeric
@attribute s178 numeric
@attribute s227 numeric
@attribute s251 numeric
@attribute s279 numeric
@attribute s294 numeric
@attribute s364 numeric
@attribute s375 numeric
@attribute s379 numeric
@attribute s387 numeric
@attribute s430 numeric
@attribute s441 numeric
@attribute s656 numeric
@attribute s662 numeric
@attribute s719 numeric
@attribute s738 numeric
@attribute s758 numeric
@attribute s789 numeric
@attribute s810 numeric
@attribute s817 numeric
@attribute s842 numeric
@attribute s857 numeric
@attribute s910 numeric
@attribute s953 numeric
@attribute s963 numeric
@attribute s1015 numeric
@attribute s1037 numeric
@attribute s1040 numeric
@attribute s1132 numeric
@attribute s1149 numeric
@attribute s1259 numeric
@attribute s1318 numeric
@attribute s1376 numeric
@attribute s1450 numeric
@attribute s1475 numeric
@attribute s1479 numeric
@attribute s1515 numeric
@attribute s1582 numeric
@attribute s1761 numeric
@attribute s1765 numeric
@attribute s1766 numeric
@attribute s1768 numeric
@attribute s1770 numeric
@attribute s1793 numeric
@attribute s1800 numeric
@attribute s1806 numeric
@attribute s1808 numeric
@attribute s1816 numeric
@attribute s1828 numeric
@attribute s1906 numeric
@attribute s1938 numeric
@attribute s1945 numeric
@attribute s1964 numeric
@attribute s1979 numeric
@attribute s1994 numeric
@attribute s2003 numeric
@attribute s2061 numeric
@attribute s2118 numeric
@attribute s2173 numeric
@attribute s2199 numeric
@attribute s2289 numeric
@attribute s2467 numeric
@attribute s2469 numeric
@attribute s2505 numeric
@attribute s2622 numeric
@attribute s2728 numeric
@attribute s2767 numeric
@attribute s2810 numeric
@attribute s2967 numeric
@attribute s3033 numeric
@attribute s3227 numeric
@attribute s3388 numeric
@attribute s3559 numeric
@attribute s3730 numeric
@attribute s3810 numeric
@attribute s3967 numeric
@attribute s4140 numeric
@attribute s4256 numeric
@attribute s4291 numeric
@attribute s4404 numeric
@attribute s4427 numeric
@attribute s4530 numeric
@attribute s4558 numeric
@attribute s4634 numeric
@attribute s4795 numeric
@attribute s4814 numeric
@attribute s5074 numeric
@attribute s5386 numeric
@attribute s5797 numeric
@attribute s5807 numeric
@attribute s6189 numeric
@attribute s7748 numeric
@attribute s7811 numeric
@attribute s8036 numeric
@attribute s8531 numeric
@attribute s9308 numeric
@attribute s9462 numeric
@attribute s9504 numeric
@attribute s9563 numeric
@attribute s9577 numeric
@attribute s9580 numeric
@attribute s9586 numeric
@attribute s10421 numeric
@attribute s10793 numeric
@attribute s12245 numeric
@attribute s12866 numeric
@attribute s13119 numeric
@attribute s13398 numeric
@attribute s13539 numeric
@attribute s13905 numeric
@attribute s14563 numeric
@attribute s14624 numeric
@attribute s14997 numeric
@attribute s15180 numeric
@attribute s18328 numeric
@attribute s18471 numeric
@attribute s18542 numeric
@attribute s19055 numeric
@attribute s19597 numeric
@attribute s20537 numeric
@attribute s20810 numeric
@attribute s21134 numeric
@attribute s21356 numeric
@attribute s23215 numeric
@attribute s23755 numeric
@attribute s24636 numeric
@attribute s30327 numeric
@attribute change_prone {false,true}

@data
1,1,5,4,42,74,29,20.131512,0.128144,2863504,11,1121,1,0,0,1121,0,2,0,0,0,11,0,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,5,0,40,49,13,3.5913,0.202339,2863509,13,191,1,0,0,191,0,4,0,0,0,6,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,29,0,139,296,69,31.866465,0.04982,2863710,11,1281,11,0,0,1281,0,24,0,0,2,53,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,103,0,1,2,8,0,4,0,2,0,0,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,25,0,119,292,80,15.477997,0.075749,2864979,16,1351,1,0,0,1351,0,30,0,0,0,54,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,13,0,78,129,31,3.5913,0.202339,2863509,13,1101,1,0,0,1101,0,7,0,0,0,16,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,10,0,54,109,28,5.159332,0.160221,2863439,16,1101,1,0,0,1101,0,5,0,0,0,18,0,6,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,5,2,11,19,8,27.364695,0.096093,3799887,1,181,1,1,0,181,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,223,4,145,161,230,37.126961,0.032469,2864576,110,1361,1,0,0,1361,0,1,0,0,1,19,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,1,112,0,1,0,59,0,2,0,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,8,10,5,17.450684,0.161809,3863090,121,151,1,0,0,151,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,7,0,48,65,19,3.5913,0.202339,2863509,13,191,1,0,0,191,0,4,0,0,0,10,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,3,0,18,103,30,17.70359,0.207215,3900623,11,161,1,0,0,161,0,1,1,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,0,0,9,6,0,2.377339,0.587282,3910506,1,131,1,0,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,28,10,115,173,55,21.952454,0.136915,2864948,1,151,1,0,1,151,0,5,0,0,0,20,0,0,0,0,7,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,42,0,0,2,5,0,7,0,8,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,13,1,47,39,20,11.07739,0.082254,3908529,1,131,1,0,0,141,0,1,4,3,0,16,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,1,3,0,15,32,14,5.867476,0.152557,3910506,111,121,1,0,0,121,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,3,0,2,2.933738,0.266583,2862192,1,121,1,0,0,121,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,7,0,3,5.260496,0.161012,3910506,1,121,1,0,0,121,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,4,0,19,19,9,17.956499,0.171203,2865486,1,131,1,0,0,131,0,1,0,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,6,0,3,8.143652,0.333333,3910506,11,121,1,0,0,131,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,1,7,7,2,18.816389,0.144034,3756426,13,291,2,0,0,291,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,1,8,6,2,18.057663,0.173633,3790019,11,271,2,0,0,271,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,32,48,17,21.952454,0.254013,2861065,11,131,1,0,0,131,0,3,0,1,0,2,0,0,0,0,0,8,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,1,7,7,2,18.158827,0.148921,3758424,13,291,2,0,0,291,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,18,2,32,40,24,22.660597,0.08451,3795905,15,2101,2,0,0,2101,0,11,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,1,1,4,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,true
0,3,7,0,17,62,20,0,0,0,111,171,1,0,0,171,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,7,1,61,112,24,26.150734,0.153085,2862975,12,161,1,0,0,161,0,2,0,0,2,0,0,0,0,0,3,11,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,17,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,3,22,2,81,249,91,14.567527,0.060948,3782056,117,2301,2,0,0,2301,0,12,0,0,0,1,0,0,0,0,7,1,0,1,0,0,1,12,0,1,0,10,1,0,1,0,2,0,0,0,0,1,0,2,10,0,4,0,9,0,3,0,3,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,14,4,21,30,14,19.473951,0.110133,3726775,110,1181,1,0,0,1171,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,4,0,13,22,7,19.929186,0.110385,3734662,113,1181,11,0,0,1181,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,2,0,0,0,1,5,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,22,9,95,187,72,27.769348,0.135111,2861051,11,181,1,0,0,1101,0,3,0,1,2,30,0,5,0,0,16,28,1,2,0,1,1,3,0,1,0,0,0,0,0,0,8,0,4,0,0,1,1,1,40,0,0,0,4,0,1,0,17,0,1,1,0,0,17,0,3,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,31,10,161,199,68,22.053617,0.152745,2865018,12,161,1,0,1,161,0,5,0,0,3,15,0,0,0,0,10,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,45,0,0,2,2,0,9,0,10,0,0,1,0,0,12,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,95,24,505,659,251,21.5478,0.180125,2865020,1,161,1,0,2,171,0,20,1,1,7,72,0,1,0,2,22,9,0,3,0,32,1,7,0,3,0,0,1,1,10,0,22,0,3,3,0,9,0,1,199,0,0,14,23,1,27,0,13,0,0,11,0,0,13,6,0,0,0,1,0,1,13,0,0,3,0,0,0,1,0,7,1,2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,2,14,0,63,221,72,3.085483,0.317837,3908529,111,221,2,0,0,221,0,13,0,1,12,0,0,0,0,4,2,0,1,4,0,0,1,8,0,0,0,0,0,1,0,0,28,0,5,0,0,9,0,1,25,1,0,29,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,1,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,3,0,6,0,3,4.350025,0.167863,3811749,14,171,1,0,0,171,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,5,32,0,35,95,45,0,0,0,111,121,1,0,0,121,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,9,0,15,69,25,29.387962,0.111349,2865113,12,281,2,0,0,281,0,1,0,1,0,5,0,0,0,0,4,4,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,0,0,0,5,0,0,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,9,5,62,67,21,24.076883,0.130712,2864959,12,181,1,0,0,181,0,2,0,0,0,6,1,1,0,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,16,0,0,1,1,0,1,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,5,0,3,7.132018,0.116406,3910506,1,11,1,0,0,11,0,2,3,0,5,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,4,0,2,12.089024,0.082261,3910506,1,11,1,0,0,11,0,3,2,0,4,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
